epoch,accuracy,loss,val_accuracy,val_loss
0,0.4074999988079071,1.7962210178375244,0.5944055914878845,1.06920325756073
1,0.7724999785423279,0.6421827077865601,0.7368881106376648,0.6824593544006348
2,0.9350000023841858,0.3243618905544281,0.8426573276519775,0.5119163393974304
3,0.9750000238418579,0.1895381212234497,0.8758741021156311,0.41316312551498413
4,0.9900000095367432,0.12538877129554749,0.8916084170341492,0.36393675208091736
5,0.9925000071525574,0.09502090513706207,0.8990384340286255,0.31730955839157104
6,0.9925000071525574,0.08134946972131729,0.9042832255363464,0.30018919706344604
7,0.9975000023841858,0.05682827904820442,0.9047203063964844,0.2870498299598694
8,1.0,0.053431056439876556,0.9099650382995605,0.2717641294002533
9,1.0,0.04013517498970032,0.9125874042510986,0.2629156708717346
10,0.9975000023841858,0.03132070600986481,0.9152097702026367,0.25602567195892334
11,1.0,0.02565101347863674,0.9165209531784058,0.2504689693450928
12,1.0,0.037350572645664215,0.9187062978744507,0.24432194232940674
13,0.9975000023841858,0.02786240354180336,0.9208915829658508,0.2406921088695526
14,1.0,0.02498934231698513,0.9217657446861267,0.23811498284339905
15,0.9975000023841858,0.021612821146845818,0.9230769276618958,0.2362767457962036
16,1.0,0.01847369596362114,0.9248251914978027,0.2335359752178192
17,1.0,0.016349639743566513,0.9274475574493408,0.23180997371673584
18,1.0,0.00921216793358326,0.9256992936134338,0.23035424947738647
19,1.0,0.014065945520997047,0.9230769276618958,0.22945049405097961
20,1.0,0.015556644648313522,0.9235140085220337,0.22787721455097198
21,1.0,0.009700130671262741,0.9230769276618958,0.22651933133602142
22,1.0,0.010965547524392605,0.9230769276618958,0.2254849374294281
23,1.0,0.00991545058786869,0.9230769276618958,0.22445647418498993
24,1.0,0.01184115931391716,0.9239510297775269,0.2238982915878296
25,1.0,0.008888480253517628,0.9248251914978027,0.22297675907611847
26,1.0,0.01182335615158081,0.9239510297775269,0.22243374586105347
27,0.9975000023841858,0.009795799851417542,0.9239510297775269,0.22202450037002563
28,1.0,0.008687685243785381,0.9243881106376648,0.22248534858226776
29,1.0,0.008141150698065758,0.9256992936134338,0.22176802158355713
30,1.0,0.011360199190676212,0.9248251914978027,0.22075551748275757
31,1.0,0.010794994421303272,0.9283216595649719,0.21904954314231873
32,1.0,0.006549518089741468,0.9291958212852478,0.2179032862186432
33,1.0,0.012373315170407295,0.929632842540741,0.21718260645866394
34,1.0,0.007782880682498217,0.931381106376648,0.21650785207748413
35,1.0,0.004779232200235128,0.9305070042610168,0.21623989939689636
36,1.0,0.006054247729480267,0.9309440851211548,0.21587517857551575
37,1.0,0.007357248105108738,0.9287587404251099,0.21600466966629028
38,1.0,0.004793332889676094,0.9291958212852478,0.21707414090633392
39,1.0,0.005718826781958342,0.9287587404251099,0.21662858128547668
40,1.0,0.005528922192752361,0.9274475574493408,0.2163923978805542
41,1.0,0.0052366964519023895,0.9274475574493408,0.21670541167259216
42,1.0,0.005247197113931179,0.9287587404251099,0.21692566573619843
43,1.0,0.0038552775513380766,0.9283216595649719,0.21690858900547028
44,1.0,0.0032055932097136974,0.9291958212852478,0.21662785112857819
45,1.0,0.00313022593036294,0.9291958212852478,0.2161960005760193
46,1.0,0.004504039883613586,0.9283216595649719,0.21584254503250122
47,1.0,0.003980104811489582,0.9274475574493408,0.21526429057121277
48,1.0,0.004051110707223415,0.9274475574493408,0.2148837000131607
49,1.0,0.006825593300163746,0.9291958212852478,0.2147941291332245
