epoch,accuracy,loss,val_accuracy,val_loss
0,0.4925000071525574,1.503697156906128,0.6774475574493408,0.9373229742050171
1,0.9275000095367432,0.3556537330150604,0.8277971744537354,0.5227752923965454
2,0.9800000190734863,0.11907227337360382,0.8645104765892029,0.40182480216026306
3,0.987500011920929,0.06337841600179672,0.8640734553337097,0.38533148169517517
4,0.9950000047683716,0.024523276835680008,0.8889859914779663,0.32721638679504395
5,0.9925000071525574,0.02977715991437435,0.8955419659614563,0.3173564672470093
6,0.9975000023841858,0.030676551163196564,0.8994755148887634,0.28844308853149414
7,1.0,0.016060831025242805,0.9003496766090393,0.3034498393535614
8,1.0,0.011982419528067112,0.8920454382896423,0.3230319917201996
9,1.0,0.00952824205160141,0.9020978808403015,0.3018951416015625
10,1.0,0.008252379484474659,0.9143356680870056,0.2705468535423279
11,1.0,0.004521136172115803,0.9204545617103577,0.2489740550518036
12,1.0,0.003694462589919567,0.9252622127532959,0.23674467206001282
13,1.0,0.003399999812245369,0.9270104765892029,0.2291889637708664
14,0.9975000023841858,0.007676369044929743,0.9265734553337097,0.23049555718898773
15,1.0,0.0033473598305135965,0.9195803999900818,0.23921054601669312
16,1.0,0.004200052935630083,0.9208915829658508,0.2372005432844162
17,0.9975000023841858,0.006773089990019798,0.929632842540741,0.22139115631580353
18,1.0,0.0028054011054337025,0.929632842540741,0.21686479449272156
19,1.0,0.0035142728593200445,0.9256992936134338,0.2247774302959442
20,1.0,0.002756633795797825,0.9265734553337097,0.22882072627544403
21,1.0,0.002069434616714716,0.9283216595649719,0.22686633467674255
22,1.0,0.0025235300417989492,0.9300699234008789,0.22066019475460052
23,1.0,0.003666524775326252,0.9318181872367859,0.21162152290344238
24,1.0,0.0022659150417894125,0.9318181872367859,0.21200087666511536
25,1.0,0.0035733391996473074,0.9265734553337097,0.2185017168521881
26,1.0,0.004206172656267881,0.9270104765892029,0.2200145423412323
27,1.0,0.0027577427681535482,0.931381106376648,0.2123970240354538
28,1.0,0.0016398367006331682,0.932692289352417,0.20950806140899658
29,1.0,0.001632737461477518,0.9348776340484619,0.20545341074466705
30,1.0,0.0014157246332615614,0.936188817024231,0.20342488586902618
31,1.0,0.001779227051883936,0.9379370808601379,0.1999933272600174
32,1.0,0.0010550200240686536,0.9348776340484619,0.19891022145748138
33,1.0,0.002322328509762883,0.9379370808601379,0.1984919160604477
34,1.0,0.0012317535001784563,0.935751736164093,0.1991368979215622
35,1.0,0.0011852893512696028,0.9353147149085999,0.19972826540470123
36,1.0,0.0008909872267395258,0.9353147149085999,0.2001706063747406
37,1.0,0.0012877226108685136,0.935751736164093,0.19968852400779724
38,1.0,0.0015802342677488923,0.9370629191398621,0.19929878413677216
39,1.0,0.0011834804899990559,0.9375,0.1986711472272873
40,1.0,0.0013186294818297029,0.939248263835907,0.1984570175409317
41,1.0,0.0007355990819633007,0.9383741021156311,0.19893187284469604
42,1.0,0.0007729766657575965,0.938811182975769,0.19900238513946533
43,1.0,0.0008207419305108488,0.9383741021156311,0.19883808493614197
44,1.0,0.0013117247726768255,0.9383741021156311,0.19673874974250793
45,1.0,0.0011344457743689418,0.9370629191398621,0.19905944168567657
46,0.9975000023841858,0.004687140230089426,0.932692289352417,0.20953896641731262
47,1.0,0.0012573390267789364,0.9265734553337097,0.23710395395755768
48,1.0,0.002439854433760047,0.9261363744735718,0.2429737001657486
49,1.0,0.0020706693176180124,0.9248251914978027,0.23265713453292847
50,1.0,0.0010854968568310142,0.9300699234008789,0.2255592942237854
51,1.0,0.00121875642798841,0.9291958212852478,0.2237568497657776
52,1.0,0.0012748086592182517,0.9291958212852478,0.22547346353530884
53,1.0,0.0008638001745566726,0.9287587404251099,0.226955845952034
54,1.0,0.003520395839586854,0.9200174808502197,0.2503288984298706
