epoch,accuracy,loss,val_accuracy,val_loss
0,0.4950000047683716,1.564426302909851,0.6542832255363464,1.0257340669631958
1,0.887499988079071,0.4988814890384674,0.7683566212654114,0.5961658954620361
2,0.9900000095367432,0.13528580963611603,0.8369755148887634,0.4503355324268341
3,0.9950000047683716,0.05505186691880226,0.8369755148887634,0.42330053448677063
4,0.9975000023841858,0.030653243884444237,0.7950174808502197,0.5502495169639587
5,0.9975000023841858,0.03339577466249466,0.818618893623352,0.4969455301761627
6,1.0,0.014894690364599228,0.8566433787345886,0.386074423789978
7,1.0,0.010087212547659874,0.878496527671814,0.33576101064682007
8,0.9975000023841858,0.014706362038850784,0.879807710647583,0.34508568048477173
9,1.0,0.011309296824038029,0.879807710647583,0.3490113914012909
10,1.0,0.0068125915713608265,0.8885489702224731,0.31981194019317627
11,1.0,0.010216252878308296,0.8837412595748901,0.3332705795764923
12,1.0,0.009959716349840164,0.9090909361839294,0.27074673771858215
13,1.0,0.007665419485419989,0.9138985872268677,0.25681033730506897
14,1.0,0.006176363211125135,0.9117133021354675,0.26329028606414795
15,1.0,0.0034008759539574385,0.9121503233909607,0.25408488512039185
16,1.0,0.0037902207113802433,0.9200174808502197,0.24261848628520966
17,1.0,0.002282177098095417,0.9252622127532959,0.2377263605594635
18,1.0,0.002899070270359516,0.9305070042610168,0.23431257903575897
19,1.0,0.0024286455009132624,0.9274475574493408,0.2421712875366211
20,1.0,0.004113761708140373,0.9191433787345886,0.2582017779350281
21,1.0,0.003644589800387621,0.9187062978744507,0.25789985060691833
22,1.0,0.0035875767935067415,0.9248251914978027,0.24798449873924255
23,1.0,0.002622511936351657,0.9274475574493408,0.23838499188423157
24,1.0,0.002670677611604333,0.9270104765892029,0.22876547276973724
25,1.0,0.002696017734706402,0.9300699234008789,0.2213093489408493
26,1.0,0.003040911862626672,0.9335664510726929,0.21844767034053802
27,1.0,0.0011508323950693011,0.9331293702125549,0.2199455350637436
28,1.0,0.0015929228393360972,0.9335664510726929,0.21820010244846344
29,1.0,0.0015236696926876903,0.934440553188324,0.217133030295372
30,1.0,0.0013522994704544544,0.936188817024231,0.2145840972661972
31,1.0,0.0015302805695682764,0.9348776340484619,0.213115856051445
32,1.0,0.0014984117588028312,0.9348776340484619,0.21246318519115448
33,1.0,0.0009496645070612431,0.9348776340484619,0.21242961287498474
34,1.0,0.0007866693777032197,0.9353147149085999,0.21092890202999115
35,1.0,0.0011262897169217467,0.935751736164093,0.2096632421016693
36,1.0,0.003614114597439766,0.9270104765892029,0.21898935735225677
37,1.0,0.0012558987364172935,0.9204545617103577,0.2399420589208603
38,1.0,0.0020321079064160585,0.9187062978744507,0.2464480698108673
39,1.0,0.0023632643278688192,0.9222028255462646,0.23908914625644684
40,1.0,0.0013727288460358977,0.9235140085220337,0.2310803234577179
41,1.0,0.0010451962007209659,0.9265734553337097,0.2225610911846161
42,1.0,0.000856564030982554,0.9283216595649719,0.2183557152748108
43,1.0,0.0008736219024285674,0.9278846383094788,0.21594789624214172
44,1.0,0.0015987385995686054,0.9291958212852478,0.21525441110134125
45,1.0,0.0006155623123049736,0.9309440851211548,0.21592871844768524
