epoch,accuracy,loss,val_accuracy,val_loss
0,0.4749999940395355,1.5294690132141113,0.685751736164093,0.977142333984375
1,0.875,0.49217307567596436,0.7736014127731323,0.5695339441299438
2,0.9674999713897705,0.18360282480716705,0.8544580340385437,0.3969033658504486
3,0.9900000095367432,0.07994213700294495,0.8513985872268677,0.38896825909614563
4,0.9975000023841858,0.03747299313545227,0.8610140085220337,0.38080894947052
5,0.9950000047683716,0.03063175268471241,0.8868007063865662,0.3292994797229767
6,0.9975000023841858,0.02034544199705124,0.8881118893623352,0.32808786630630493
7,0.9975000023841858,0.016642028465867043,0.8483391404151917,0.4425933361053467
8,1.0,0.012477734126150608,0.8483391404151917,0.4633423984050751
9,0.9975000023841858,0.01060495711863041,0.8618881106376648,0.4158209264278412
10,1.0,0.008304486982524395,0.8706293702125549,0.3995397686958313
11,1.0,0.00795208290219307,0.8802447319030762,0.3835170865058899
12,1.0,0.005999452900141478,0.8898601531982422,0.34380143880844116
13,1.0,0.00485779857262969,0.8951048851013184,0.32130083441734314
14,1.0,0.00466945581138134,0.9025349617004395,0.30298420786857605
15,1.0,0.0041637481190264225,0.9029720425605774,0.28775453567504883
16,1.0,0.00387964746914804,0.9130244851112366,0.2694372832775116
17,1.0,0.003131476929411292,0.9252622127532959,0.24271486699581146
18,1.0,0.0028096167370676994,0.9291958212852478,0.23783017694950104
19,1.0,0.0028620194643735886,0.9270104765892029,0.23297439515590668
20,1.0,0.0024666888639330864,0.931381106376648,0.23309174180030823
21,1.0,0.0016057583270594478,0.9300699234008789,0.22713609039783478
22,1.0,0.002534933155402541,0.9309440851211548,0.21708926558494568
23,0.9975000023841858,0.01326235756278038,0.9274475574493408,0.22031062841415405
24,0.9975000023841858,0.009396426379680634,0.9187062978744507,0.24805746972560883
25,1.0,0.005441602319478989,0.9291958212852478,0.225666344165802
26,0.9975000023841858,0.02321619912981987,0.9335664510726929,0.21624785661697388
27,1.0,0.0036018125247210264,0.9182692170143127,0.25997301936149597
28,1.0,0.005254881456494331,0.9034090638160706,0.31371819972991943
29,1.0,0.005665766075253487,0.9138985872268677,0.28240716457366943
30,0.9975000023841858,0.007230799179524183,0.9274475574493408,0.2427227795124054
31,1.0,0.002073899609968066,0.9270104765892029,0.23260439932346344
32,1.0,0.003096413565799594,0.9252622127532959,0.23861394822597504
33,1.0,0.0035279197618365288,0.9156468510627747,0.2735229432582855
34,1.0,0.0029010018333792686,0.9003496766090393,0.3304978907108307
35,1.0,0.004341961815953255,0.9051573276519775,0.31050366163253784
36,0.9975000023841858,0.009458586573600769,0.9117133021354675,0.3053795099258423
