epoch,accuracy,loss,val_accuracy,val_loss
0,0.48500001430511475,1.5401650667190552,0.6590909361839294,1.0062344074249268
1,0.8849999904632568,0.4544847905635834,0.7770978808403015,0.5859800577163696
2,0.9850000143051147,0.13495661318302155,0.8264859914779663,0.4720023572444916
3,0.9950000047683716,0.05840141326189041,0.814248263835907,0.49349677562713623
4,0.9950000047683716,0.02793658711016178,0.8072552680969238,0.5056027173995972
5,0.9975000023841858,0.020431339740753174,0.882867157459259,0.3446982204914093
6,1.0,0.012941757217049599,0.8977272510528564,0.29913556575775146
7,0.9975000023841858,0.014471081085503101,0.8924825191497803,0.3117190897464752
8,1.0,0.008357478305697441,0.8911713361740112,0.3191988170146942
9,1.0,0.007606059778481722,0.8806818127632141,0.33846956491470337
10,1.0,0.006576941814273596,0.8937937021255493,0.32794833183288574
11,1.0,0.005173164419829845,0.9012237787246704,0.3004482090473175
12,1.0,0.00659272912889719,0.9069055914878845,0.283862441778183
13,1.0,0.005230609327554703,0.8994755148887634,0.2957855463027954
14,1.0,0.0031454316340386868,0.9029720425605774,0.29629409313201904
15,1.0,0.003988137934356928,0.9069055914878845,0.28099116683006287
16,1.0,0.003629972692579031,0.9152097702026367,0.26835551857948303
17,1.0,0.0029125285800546408,0.9156468510627747,0.2627703547477722
18,1.0,0.003377513960003853,0.9173951148986816,0.25293269753456116
19,1.0,0.0023842041846364737,0.9195803999900818,0.2503688931465149
20,1.0,0.003909468650817871,0.9187062978744507,0.24749664962291718
21,1.0,0.0028157925698906183,0.9226398468017578,0.2398069202899933
22,1.0,0.0025379254948347807,0.9213286638259888,0.23761330544948578
23,1.0,0.0017646856140345335,0.9243881106376648,0.23201580345630646
24,1.0,0.0020843890961259604,0.9252622127532959,0.23305805027484894
25,1.0,0.0018418633844703436,0.9226398468017578,0.23030401766300201
26,1.0,0.002447705017402768,0.9278846383094788,0.22606304287910461
27,1.0,0.0013734332751482725,0.9287587404251099,0.22550654411315918
28,0.9975000023841858,0.0071293567307293415,0.9287587404251099,0.2266205996274948
29,1.0,0.003999718930572271,0.9178321957588196,0.2637462317943573
30,0.9950000047683716,0.016216840595006943,0.8994755148887634,0.325096994638443
31,1.0,0.004214967135339975,0.8741258978843689,0.4345335364341736
32,1.0,0.006265114527195692,0.8728147149085999,0.4393368363380432
33,1.0,0.004002120345830917,0.878496527671814,0.40048182010650635
34,1.0,0.0043030111119151115,0.8907342553138733,0.35937613248825073
35,1.0,0.0032108151353895664,0.8924825191497803,0.33986857533454895
36,1.0,0.002087048953399062,0.8986014127731323,0.3202662765979767
37,1.0,0.0024613598361611366,0.9034090638160706,0.30062952637672424
