epoch,accuracy,loss,val_accuracy,val_loss
0,0.47999998927116394,1.5563910007476807,0.6822552680969238,0.9587814211845398
1,0.8849999904632568,0.4466496407985687,0.7740384340286255,0.6078706979751587
2,0.9925000071525574,0.1281282603740692,0.8251748085021973,0.470768541097641
3,0.9950000047683716,0.060493096709251404,0.8277971744537354,0.4699523448944092
4,0.9975000023841858,0.030895806849002838,0.8277971744537354,0.45657920837402344
5,0.9975000023841858,0.016573026776313782,0.8540209531784058,0.3864286541938782
6,1.0,0.010991203598678112,0.8815559148788452,0.3306252658367157
7,1.0,0.012258809991180897,0.8968531489372253,0.2897600829601288
8,1.0,0.005770176183432341,0.9051573276519775,0.2705543637275696
9,1.0,0.004564706701785326,0.9086538553237915,0.26452237367630005
10,1.0,0.005640787538141012,0.9108391404151917,0.25874894857406616
11,1.0,0.004479344002902508,0.9117133021354675,0.2566419839859009
12,1.0,0.004120830912142992,0.9125874042510986,0.2505910098552704
13,1.0,0.004166233353316784,0.9147727489471436,0.24568216502666473
14,1.0,0.0038440420757979155,0.9169580340385437,0.2420203536748886
15,1.0,0.004476943053305149,0.9204545617103577,0.23539403080940247
16,1.0,0.003062319476157427,0.9222028255462646,0.22620540857315063
17,0.9975000023841858,0.008153545670211315,0.9222028255462646,0.23455098271369934
18,1.0,0.01066407561302185,0.9265734553337097,0.23065756261348724
19,1.0,0.003726915456354618,0.9152097702026367,0.2694293260574341
20,1.0,0.003165010130032897,0.8968531489372253,0.31605780124664307
21,1.0,0.0035823530051857233,0.8972902297973633,0.31455686688423157
22,1.0,0.002600559499114752,0.9165209531784058,0.2672595679759979
23,1.0,0.0018202030332759023,0.9217657446861267,0.24839343130588531
24,0.9975000023841858,0.006640890147536993,0.9235140085220337,0.2315744310617447
25,0.9975000023841858,0.0059808604419231415,0.9152097702026367,0.2575504183769226
26,0.9950000047683716,0.013418631628155708,0.9235140085220337,0.2309507429599762
