epoch,accuracy,loss,val_accuracy,val_loss
0,0.6000000238418579,2.451050043106079,0.4497377574443817,3.3188893795013428
1,0.9300000071525574,0.2791197896003723,0.25874125957489014,9.016980171203613
2,0.9674999713897705,0.07842089980840683,0.33828672766685486,9.085409164428711
3,0.9775000214576721,0.062374383211135864,0.4243881106376648,7.520378112792969
4,0.9825000166893005,0.04894419014453888,0.4458042085170746,7.521486282348633
5,0.9700000286102295,0.11949863284826279,0.4851398468017578,5.458592414855957
6,0.9700000286102295,0.09465186297893524,0.556381106376648,4.304622173309326
7,0.9950000047683716,0.02649807184934616,0.6254370808601379,3.66849422454834
8,0.9925000071525574,0.019663862884044647,0.6582167744636536,3.495051860809326
9,1.0,0.0075225248001515865,0.6818181872367859,3.0728538036346436
10,0.9975000023841858,0.00948275811970234,0.7049825191497803,2.742133617401123
11,0.9649999737739563,0.12870441377162933,0.7937062978744507,1.780787706375122
12,0.9624999761581421,0.19319990277290344,0.806381106376648,1.8335922956466675
13,0.9900000095367432,0.039458394050598145,0.7137237787246704,2.9079482555389404
14,0.9900000095367432,0.026240520179271698,0.7303321957588196,2.2653610706329346
15,1.0,0.005724902730435133,0.7591783404350281,1.9005054235458374
16,0.9975000023841858,0.005039256997406483,0.7644230723381042,1.8289657831192017
17,0.9950000047683716,0.0086434967815876,0.7810314893722534,1.6928356885910034
18,1.0,0.005342282820492983,0.7945803999900818,1.6328214406967163
19,0.9950000047683716,0.017984233796596527,0.7784090638160706,1.6762691736221313
20,0.9925000071525574,0.0233494583517313,0.7618007063865662,1.7218458652496338
21,0.9925000071525574,0.008922918699681759,0.7810314893722534,1.740471363067627
22,1.0,0.0050462763756513596,0.8050699234008789,1.6021946668624878
23,0.9975000023841858,0.013951845467090607,0.8339160680770874,1.4224660396575928
24,1.0,0.001888968632556498,0.8483391404151917,1.2391486167907715
25,1.0,0.0014341810019686818,0.8631992936134338,1.140283465385437
26,1.0,0.0027482490986585617,0.8675699234008789,1.0991249084472656
27,1.0,0.0007058714400045574,0.873688817024231,1.0352277755737305
28,1.0,0.003408319316804409,0.8846153616905212,0.9164405465126038
29,0.9775000214576721,0.05315171182155609,0.8876748085021973,0.6900590658187866
30,0.987500011920929,0.041749440133571625,0.881118893623352,0.7005307674407959
31,0.9975000023841858,0.019998915493488312,0.875,0.7637184262275696
32,0.9950000047683716,0.022433027625083923,0.8352272510528564,1.1768207550048828
33,0.9825000166893005,0.04638199880719185,0.807692289352417,1.6086188554763794
34,0.9574999809265137,0.19108308851718903,0.7495629191398621,2.3998982906341553
35,0.9700000286102295,0.091433085501194,0.7080419659614563,2.6377596855163574
36,0.9825000166893005,0.06026294827461243,0.688811182975769,2.865917205810547
37,0.9725000262260437,0.0860460102558136,0.7386363744735718,2.179687023162842
38,0.987500011920929,0.04057970643043518,0.7180944085121155,2.3936376571655273
39,0.9925000071525574,0.02471686527132988,0.7727272510528564,1.6929031610488892
