epoch,accuracy,loss,val_accuracy,val_loss
0,0.5049999952316284,1.4528706073760986,0.5646852850914001,1.0980007648468018
1,0.862500011920929,0.441577672958374,0.6717657446861267,0.9143720269203186
2,0.9725000262260437,0.15085096657276154,0.7526223659515381,0.6713544726371765
3,0.9925000071525574,0.07632007449865341,0.8059440851211548,0.5564593076705933
4,0.9950000047683716,0.04152960702776909,0.8330419659614563,0.4941979646682739
5,0.9975000023841858,0.02889149636030197,0.8605769276618958,0.43014654517173767
6,1.0,0.019303280860185623,0.8758741021156311,0.3834702670574188
7,0.9975000023841858,0.013964724726974964,0.882867157459259,0.3617977201938629
8,1.0,0.010131082497537136,0.8898601531982422,0.33442795276641846
9,1.0,0.008162186481058598,0.9038461446762085,0.28963837027549744
10,1.0,0.0073612346313893795,0.9143356680870056,0.2640842795372009
11,1.0,0.006387366447597742,0.9208915829658508,0.25057655572891235
12,1.0,0.006369689013808966,0.9226398468017578,0.2475595325231552
13,1.0,0.00539135467261076,0.9208915829658508,0.24543023109436035
14,0.9975000023841858,0.010280614718794823,0.9104021191596985,0.28241172432899475
15,1.0,0.006709202658385038,0.8968531489372253,0.3329383134841919
16,1.0,0.008632395416498184,0.8959790468215942,0.3386446237564087
17,1.0,0.006220997776836157,0.9055944085121155,0.29557496309280396
18,1.0,0.004184094723314047,0.9178321957588196,0.2608327567577362
19,1.0,0.004408365115523338,0.9195803999900818,0.2577095329761505
20,1.0,0.0030969143845140934,0.9187062978744507,0.2560354769229889
21,1.0,0.0025684318970888853,0.9204545617103577,0.249893456697464
22,1.0,0.0031168002169579268,0.9243881106376648,0.24077387154102325
23,1.0,0.004402178805321455,0.9252622127532959,0.24290725588798523
24,1.0,0.003789496375247836,0.9252622127532959,0.2475316971540451
25,1.0,0.0041980803944170475,0.9252622127532959,0.24650248885154724
26,1.0,0.003613637760281563,0.9265734553337097,0.23916679620742798
27,1.0,0.003435841528698802,0.9305070042610168,0.23281241953372955
28,1.0,0.0027938748244196177,0.9335664510726929,0.2287462204694748
29,1.0,0.0020303502678871155,0.9305070042610168,0.2262313961982727
30,1.0,0.0018282782984897494,0.931381106376648,0.22627554833889008
31,1.0,0.00214354763738811,0.929632842540741,0.23096786439418793
32,1.0,0.001744608860462904,0.9287587404251099,0.23287254571914673
33,1.0,0.0019989723805338144,0.929632842540741,0.23225902020931244
34,1.0,0.001741255633533001,0.9300699234008789,0.2302100956439972
35,1.0,0.001515979296527803,0.9309440851211548,0.22834889590740204
36,1.0,0.0013906994136050344,0.9318181872367859,0.22753146290779114
37,1.0,0.0010361537570133805,0.9318181872367859,0.22753967344760895
38,1.0,0.0012848633341491222,0.9335664510726929,0.22717511653900146
39,1.0,0.001181553234346211,0.934003472328186,0.227298304438591
