epoch,accuracy,loss,val_accuracy,val_loss
0,0.5799999833106995,1.229283332824707,0.6075174808502197,1.0883628129959106
1,0.9599999785423279,0.2085879147052765,0.440559446811676,2.1039257049560547
2,0.9825000166893005,0.07393620908260345,0.4991258680820465,2.044612169265747
3,0.9950000047683716,0.03777894005179405,0.554632842540741,1.898418664932251
4,0.9950000047683716,0.0314955860376358,0.6368007063865662,1.4478293657302856
5,0.9925000071525574,0.02062423713505268,0.7154720425605774,0.9411197304725647
6,0.9950000047683716,0.01807529293000698,0.7976398468017578,0.67049241065979
7,0.9975000023841858,0.011832553893327713,0.8133741021156311,0.6397027373313904
8,1.0,0.005675895605236292,0.8068181872367859,0.7220656275749207
9,1.0,0.0032980123069137335,0.817307710647583,0.6629405617713928
10,1.0,0.003977026790380478,0.8544580340385437,0.5326725244522095
11,1.0,0.0018701552180573344,0.8789335489273071,0.4366496801376343
12,1.0,0.002739266725257039,0.8745629191398621,0.4384285509586334
13,1.0,0.003533296287059784,0.8754370808601379,0.43504053354263306
14,1.0,0.0020570417400449514,0.879807710647583,0.3912654519081116
15,1.0,0.0015972588444128633,0.8929196000099182,0.3475063443183899
16,1.0,0.0009440308785997331,0.9060314893722534,0.3146480619907379
17,1.0,0.0010983918327838182,0.9108391404151917,0.29038843512535095
18,1.0,0.0009476598934270442,0.9204545617103577,0.2724330425262451
19,1.0,0.0011927273590117693,0.9226398468017578,0.27177417278289795
20,1.0,0.0013953823363408446,0.9208915829658508,0.2677059769630432
21,1.0,0.0006063006585463881,0.9239510297775269,0.26326310634613037
22,1.0,0.0004845857620239258,0.9256992936134338,0.2579852044582367
23,1.0,0.0007004992803558707,0.9256992936134338,0.2562711536884308
24,1.0,0.000635913631413132,0.9270104765892029,0.25252214074134827
25,1.0,0.0006837105029262602,0.929632842540741,0.2462119311094284
26,1.0,0.00045908300671726465,0.9309440851211548,0.24110177159309387
27,1.0,0.0003145162481814623,0.9322552680969238,0.24029308557510376
28,1.0,0.000491032435093075,0.9318181872367859,0.23947378993034363
29,1.0,0.0009224431123584509,0.931381106376648,0.2393931746482849
30,1.0,0.0004953992320224643,0.929632842540741,0.23975521326065063
31,1.0,0.0014485177816823125,0.9265734553337097,0.247371107339859
32,1.0,0.0013352569658309221,0.9230769276618958,0.26200181245803833
33,0.9975000023841858,0.0035429757554084063,0.9195803999900818,0.26332080364227295
34,1.0,0.0007348813232965767,0.9173951148986816,0.26658040285110474
35,1.0,0.0018795016221702099,0.9226398468017578,0.26313138008117676
36,1.0,0.0023599485866725445,0.9248251914978027,0.2631950378417969
37,0.9975000023841858,0.0068390341475605965,0.9256992936134338,0.2704355716705322
38,0.9975000023841858,0.0033659988548606634,0.9256992936134338,0.2433488816022873
39,1.0,0.0028398027643561363,0.9121503233909607,0.2882540822029114
