epoch,accuracy,loss,val_accuracy,val_loss
0,0.5375000238418579,1.3566867113113403,0.6009615659713745,1.0902152061462402
1,0.9424999952316284,0.276947021484375,0.6669580340385437,0.86566162109375
2,0.9900000095367432,0.05485164746642113,0.6901223659515381,0.9490541815757751
3,0.9925000071525574,0.04707792401313782,0.7757866978645325,0.7310984134674072
4,0.9925000071525574,0.022759633138775826,0.8413461446762085,0.5290862321853638
5,1.0,0.0044678207486867905,0.8356643319129944,0.5392586588859558
6,0.9975000023841858,0.009205015376210213,0.8483391404151917,0.508876383304596
7,0.9900000095367432,0.021763062104582787,0.8522727489471436,0.47184956073760986
8,1.0,0.004210000857710838,0.8640734553337097,0.43445509672164917
9,1.0,0.0065233903005719185,0.8312937021255493,0.614212691783905
10,0.9975000023841858,0.00810997188091278,0.8247377872467041,0.6761951446533203
11,0.9975000023841858,0.007661271840333939,0.8352272510528564,0.6296318173408508
12,0.9950000047683716,0.011864090338349342,0.8636363744735718,0.5066169500350952
13,1.0,0.004765820689499378,0.873688817024231,0.46901702880859375
14,0.9975000023841858,0.007087762467563152,0.8889859914779663,0.39765098690986633
15,1.0,0.008904051035642624,0.875,0.44793349504470825
16,0.9975000023841858,0.008458747528493404,0.8802447319030762,0.42534637451171875
17,1.0,0.002099773148074746,0.8741258978843689,0.42845338582992554
18,1.0,0.004013407044112682,0.8815559148788452,0.4095611274242401
19,1.0,0.0019046925008296967,0.8876748085021973,0.37710118293762207
20,1.0,0.001252190675586462,0.8929196000099182,0.3584223985671997
21,1.0,0.0009398460970260203,0.8959790468215942,0.3455086648464203
22,1.0,0.0014518011594191194,0.9104021191596985,0.2886230945587158
23,1.0,0.0008424687548540533,0.9235140085220337,0.25808781385421753
24,1.0,0.0006869711796753109,0.9318181872367859,0.24377796053886414
25,1.0,0.0017580885905772448,0.9152097702026367,0.3102574348449707
26,1.0,0.0012240466894581914,0.9082167744636536,0.3371223211288452
27,1.0,0.002917249221354723,0.9217657446861267,0.2810378670692444
28,1.0,0.0023916105274111032,0.9217657446861267,0.2712167203426361
29,1.0,0.001906575751490891,0.9226398468017578,0.28344982862472534
30,1.0,0.0012220190837979317,0.9208915829658508,0.2992924153804779
31,1.0,0.0008815333712846041,0.9187062978744507,0.306948721408844
32,1.0,0.003120274282991886,0.9042832255363464,0.34851357340812683
33,1.0,0.002732720924541354,0.9073426723480225,0.3439556062221527
34,1.0,0.0015557864680886269,0.9187062978744507,0.3048466444015503
